v_BaseballPitch_g11_c02.avi,73,0,72,0
v_BaseballPitch_g11_c03.avi,67,0,66,0
v_BaseballPitch_g11_c04.avi,57,0,56,0
v_BaseballPitch_g11_c05.avi,76,0,75,0
v_BaseballPitch_g12_c01.avi,125,0,124,0
v_BaseballPitch_g12_c02.avi,126,0,125,0
v_BaseballPitch_g12_c03.avi,97,0,96,0
v_BaseballPitch_g12_c04.avi,59,0,58,0
v_BaseballPitch_g13_c01.avi,125,0,124,0
v_BaseballPitch_g13_c02.avi,122,0,121,0
v_BaseballPitch_g13_c03.avi,139,0,138,0
v_BaseballPitch_g13_c04.avi,130,0,129,0
v_BaseballPitch_g13_c05.avi,74,0,73,0
v_BaseballPitch_g13_c06.avi,74,0,73,0
v_BaseballPitch_g13_c07.avi,107,0,106,0
v_BaseballPitch_g14_c01.avi,103,0,102,0
v_BaseballPitch_g14_c02.avi,137,0,136,0
v_BaseballPitch_g14_c03.avi,96,0,95,0
v_BaseballPitch_g14_c04.avi,108,0,107,0
v_BaseballPitch_g15_c01.avi,69,0,68,0
v_BaseballPitch_g15_c02.avi,72,0,71,0
v_BaseballPitch_g15_c03.avi,74,0,73,0
v_BaseballPitch_g15_c04.avi,85,0,84,0
v_BaseballPitch_g15_c05.avi,72,0,71,0
v_BaseballPitch_g15_c06.avi,78,0,77,0
v_BaseballPitch_g15_c07.avi,81,0,80,0
v_BaseballPitch_g16_c01.avi,86,0,85,0
v_BaseballPitch_g16_c02.avi,105,0,104,0
v_BaseballPitch_g16_c03.avi,125,0,124,0
v_BaseballPitch_g16_c04.avi,96,0,95,0
v_BaseballPitch_g16_c05.avi,83,0,82,0
v_BaseballPitch_g16_c06.avi,77,0,76,0
v_BaseballPitch_g17_c01.avi,133,0,132,0
v_BaseballPitch_g17_c02.avi,101,0,100,0
v_BaseballPitch_g17_c03.avi,86,0,85,0
v_BaseballPitch_g17_c04.avi,79,0,78,0
v_BaseballPitch_g17_c05.avi,72,0,71,0
v_BaseballPitch_g17_c06.avi,67,0,66,0
v_BaseballPitch_g17_c07.avi,65,0,64,0
v_BaseballPitch_g18_c01.avi,69,0,68,0
v_BaseballPitch_g18_c02.avi,135,0,134,0
v_BaseballPitch_g18_c03.avi,135,0,134,0
v_BaseballPitch_g18_c04.avi,78,0,77,0
v_BaseballPitch_g18_c05.avi,173,0,172,0
v_BaseballPitch_g18_c06.avi,66,0,65,0
v_BaseballPitch_g18_c07.avi,74,0,73,0
v_BaseballPitch_g19_c01.avi,108,0,107,0
v_BaseballPitch_g19_c02.avi,154,0,153,0
v_BaseballPitch_g19_c03.avi,154,0,153,0
v_BaseballPitch_g19_c04.avi,132,0,131,0
v_BaseballPitch_g19_c05.avi,93,0,92,0
v_BaseballPitch_g20_c01.avi,110,0,109,0
v_BaseballPitch_g20_c02.avi,109,0,108,0
v_BaseballPitch_g20_c03.avi,93,0,92,0
v_BaseballPitch_g20_c04.avi,101,0,100,0
v_BaseballPitch_g21_c01.avi,160,0,159,0
v_BaseballPitch_g21_c02.avi,87,0,86,0
v_BaseballPitch_g21_c03.avi,151,0,150,0
v_BaseballPitch_g21_c04.avi,151,0,150,0
v_BaseballPitch_g22_c01.avi,103,0,102,0
v_BaseballPitch_g22_c02.avi,103,0,102,0
v_BaseballPitch_g22_c03.avi,90,0,89,0
v_BaseballPitch_g22_c04.avi,93,0,92,0
v_BaseballPitch_g22_c05.avi,69,0,68,0
v_BaseballPitch_g22_c06.avi,70,0,69,0
v_BaseballPitch_g22_c07.avi,68,0,67,0
v_BaseballPitch_g23_c01.avi,112,0,111,0
v_BaseballPitch_g23_c02.avi,83,0,82,0
v_BaseballPitch_g23_c03.avi,77,0,76,0
v_BaseballPitch_g23_c04.avi,107,0,106,0
v_BaseballPitch_g23_c05.avi,115,0,114,0
v_BaseballPitch_g23_c06.avi,107,0,106,0
v_BaseballPitch_g23_c07.avi,103,0,102,0
v_BaseballPitch_g24_c01.avi,145,0,144,0
v_BaseballPitch_g24_c02.avi,118,0,117,0
v_BaseballPitch_g24_c03.avi,140,0,139,0
v_BaseballPitch_g24_c04.avi,115,0,114,0
v_BaseballPitch_g24_c05.avi,128,0,127,0
v_BaseballPitch_g24_c06.avi,119,0,118,0
v_BaseballPitch_g24_c07.avi,125,0,124,0
v_BaseballPitch_g25_c01.avi,132,0,131,0
v_BaseballPitch_g25_c02.avi,100,0,99,0
v_BaseballPitch_g25_c03.avi,72,0,71,0
v_BaseballPitch_g25_c04.avi,113,0,112,0
v_BaseballPitch_g25_c05.avi,110,0,109,0
v_BaseballPitch_g25_c06.avi,122,0,121,0
v_BaseballPitch_g25_c07.avi,131,0,130,0
v_BasketballDunk_g01_c01.avi,60,0,59,1
v_BasketballDunk_g01_c02.avi,64,0,63,1
v_BasketballDunk_g01_c03.avi,70,0,69,1
v_BasketballDunk_g01_c04.avi,60,0,59,1
v_BasketballDunk_g01_c05.avi,65,0,64,1
v_BasketballDunk_g01_c06.avi,79,0,78,1
v_BasketballDunk_g01_c07.avi,56,0,55,1
v_BasketballDunk_g02_c01.avi,55,0,54,1
v_BasketballDunk_g02_c02.avi,108,0,107,1
v_BasketballDunk_g02_c03.avi,70,0,69,1
v_BasketballDunk_g02_c04.avi,57,0,56,1
v_BasketballDunk_g03_c01.avi,57,0,56,1
v_BasketballDunk_g03_c02.avi,75,0,74,1
v_BasketballDunk_g03_c03.avi,73,0,72,1
v_BasketballDunk_g03_c04.avi,80,0,79,1
v_BasketballDunk_g03_c05.avi,70,0,69,1
v_BasketballDunk_g03_c06.avi,65,0,64,1
v_BasketballDunk_g04_c01.avi,50,0,49,1
v_BasketballDunk_g04_c02.avi,54,0,53,1
v_BasketballDunk_g04_c03.avi,61,0,60,1
v_BasketballDunk_g04_c04.avi,47,0,46,1
v_BasketballDunk_g05_c01.avi,51,0,50,1
v_BasketballDunk_g05_c02.avi,79,0,78,1
v_BasketballDunk_g05_c03.avi,55,0,54,1
v_BasketballDunk_g05_c04.avi,51,0,50,1
v_BasketballDunk_g05_c05.avi,52,0,51,1
v_BasketballDunk_g05_c06.avi,83,0,82,1
v_BasketballDunk_g06_c01.avi,51,0,50,1
v_BasketballDunk_g06_c02.avi,60,0,59,1
v_BasketballDunk_g06_c03.avi,52,0,51,1
v_BasketballDunk_g06_c04.avi,62,0,61,1
v_BasketballDunk_g07_c01.avi,41,0,40,1
v_BasketballDunk_g07_c02.avi,34,0,33,1
v_BasketballDunk_g07_c03.avi,52,0,51,1
v_BasketballDunk_g07_c04.avi,45,0,44,1
v_BasketballDunk_g07_c05.avi,36,0,35,1
v_BasketballDunk_g07_c06.avi,50,0,49,1
v_BasketballDunk_g08_c01.avi,50,0,49,1
v_BasketballDunk_g08_c02.avi,65,0,64,1
v_BasketballDunk_g08_c03.avi,58,0,57,1
v_BasketballDunk_g08_c04.avi,58,0,57,1
v_BasketballDunk_g08_c05.avi,86,0,85,1
v_BasketballDunk_g09_c01.avi,84,0,83,1
v_BasketballDunk_g09_c02.avi,71,0,70,1
v_BasketballDunk_g09_c03.avi,81,0,80,1
v_BasketballDunk_g09_c04.avi,80,0,79,1
v_BasketballDunk_g09_c05.avi,60,0,59,1
v_BasketballDunk_g10_c01.avi,90,0,89,1
v_BasketballDunk_g10_c02.avi,59,0,58,1
v_BasketballDunk_g10_c03.avi,69,0,68,1
v_BasketballDunk_g10_c04.avi,68,0,67,1
v_BasketballDunk_g10_c05.avi,97,0,96,1
v_BasketballDunk_g11_c01.avi,114,0,113,1
v_BasketballDunk_g11_c02.avi,83,0,82,1
v_BasketballDunk_g11_c03.avi,94,0,93,1
v_BasketballDunk_g11_c04.avi,85,0,84,1
v_BasketballDunk_g11_c05.avi,90,0,89,1
v_BasketballDunk_g12_c01.avi,49,0,48,1
v_BasketballDunk_g12_c02.avi,55,0,54,1
v_BasketballDunk_g12_c03.avi,69,0,68,1
v_BasketballDunk_g12_c04.avi,57,0,56,1
v_BasketballDunk_g12_c05.avi,67,0,66,1
v_BasketballDunk_g13_c01.avi,46,0,45,1
v_BasketballDunk_g13_c02.avi,66,0,65,1
v_BasketballDunk_g13_c03.avi,105,0,104,1
v_BasketballDunk_g13_c04.avi,71,0,70,1
v_BasketballDunk_g14_c01.avi,87,0,86,1
v_BasketballDunk_g14_c02.avi,81,0,80,1
v_BasketballDunk_g14_c03.avi,86,0,85,1
v_BasketballDunk_g14_c04.avi,87,0,86,1
v_BasketballDunk_g14_c05.avi,81,0,80,1
v_BasketballDunk_g14_c06.avi,124,0,123,1
v_BasketballDunk_g14_c07.avi,97,0,96,1
v_BasketballDunk_g15_c01.avi,76,0,75,1
v_BasketballDunk_g15_c02.avi,81,0,80,1
v_BasketballDunk_g15_c03.avi,123,0,122,1
v_BasketballDunk_g15_c04.avi,101,0,100,1
v_BasketballDunk_g15_c05.avi,78,0,77,1
v_BasketballDunk_g15_c06.avi,101,0,100,1
v_BasketballDunk_g15_c07.avi,79,0,78,1
v_BasketballDunk_g16_c01.avi,75,0,74,1
v_BasketballDunk_g16_c02.avi,74,0,73,1
v_BasketballDunk_g16_c03.avi,63,0,62,1
v_BasketballDunk_g16_c04.avi,58,0,57,1
v_BasketballDunk_g16_c05.avi,73,0,72,1
v_BasketballDunk_g16_c06.avi,75,0,74,1
v_BasketballDunk_g17_c01.avi,70,0,69,1
v_BasketballDunk_g17_c02.avi,65,0,64,1
v_BasketballDunk_g17_c03.avi,73,0,72,1
v_BasketballDunk_g17_c04.avi,82,0,81,1
v_BasketballDunk_g17_c05.avi,60,0,59,1
v_BasketballDunk_g17_c06.avi,60,0,59,1
v_BasketballDunk_g17_c07.avi,74,0,73,1
v_BasketballDunk_g18_c01.avi,75,0,74,1
v_BasketballDunk_g18_c02.avi,66,0,65,1
v_BasketballDunk_g18_c03.avi,73,0,72,1
v_BasketballDunk_g18_c04.avi,50,0,49,1
v_BasketballDunk_g18_c05.avi,73,0,72,1
v_BasketballDunk_g18_c06.avi,66,0,65,1
v_BasketballDunk_g19_c01.avi,73,0,72,1
v_BasketballDunk_g19_c02.avi,50,0,49,1
v_BasketballDunk_g19_c03.avi,57,0,56,1
v_BasketballDunk_g19_c04.avi,52,0,51,1
v_BasketballDunk_g20_c01.avi,65,0,64,1
v_BasketballDunk_g20_c02.avi,52,0,51,1
v_BasketballDunk_g20_c03.avi,66,0,65,1
v_BasketballDunk_g20_c04.avi,77,0,76,1
v_BasketballDunk_g20_c05.avi,71,0,70,1
v_BasketballDunk_g20_c06.avi,71,0,70,1
v_BasketballDunk_g21_c01.avi,83,0,82,1
v_BasketballDunk_g21_c02.avi,94,0,93,1
v_BasketballDunk_g21_c03.avi,115,0,114,1
v_BasketballDunk_g21_c04.avi,147,0,146,1
v_BasketballDunk_g22_c01.avi,71,0,70,1
v_BasketballDunk_g22_c02.avi,67,0,66,1
v_BasketballDunk_g22_c03.avi,110,0,109,1
v_BasketballDunk_g22_c04.avi,95,0,94,1
v_BasketballDunk_g23_c01.avi,90,0,89,1
v_BasketballDunk_g23_c02.avi,84,0,83,1
v_BasketballDunk_g23_c03.avi,110,0,109,1
v_BasketballDunk_g23_c04.avi,136,0,135,1
v_BasketballDunk_g23_c05.avi,92,0,91,1
v_BasketballDunk_g24_c01.avi,84,0,83,1
v_BasketballDunk_g24_c02.avi,104,0,103,1
v_BasketballDunk_g24_c03.avi,77,0,76,1
v_BasketballDunk_g24_c04.avi,154,0,153,1
v_BasketballDunk_g24_c05.avi,167,0,166,1
v_BasketballDunk_g25_c01.avi,81,0,80,1
v_BasketballDunk_g25_c02.avi,116,0,115,1
v_BasketballDunk_g25_c03.avi,80,0,79,1
v_BasketballDunk_g25_c04.avi,88,0,87,1
v_Billiards_g01_c01.avi,273,0,272,2
v_Billiards_g01_c02.avi,382,0,381,2
v_Billiards_g01_c03.avi,394,0,393,2
v_Billiards_g01_c04.avi,188,0,187,2
v_Billiards_g01_c05.avi,351,0,350,2
v_Billiards_g01_c06.avi,297,0,296,2
v_Billiards_g02_c01.avi,335,0,334,2
v_Billiards_g02_c02.avi,312,0,311,2
v_Billiards_g02_c03.avi,391,0,390,2
v_Billiards_g02_c04.avi,355,0,354,2
v_Billiards_g02_c05.avi,398,0,397,2
v_Billiards_g02_c06.avi,335,0,334,2
v_Billiards_g02_c07.avi,391,0,390,2
v_Billiards_g03_c01.avi,212,0,211,2
v_Billiards_g03_c02.avi,382,0,381,2
v_Billiards_g03_c03.avi,274,0,273,2
v_Billiards_g03_c04.avi,269,0,268,2
v_Billiards_g03_c05.avi,286,0,285,2
v_Billiards_g04_c01.avi,173,0,172,2
v_Billiards_g04_c02.avi,298,0,297,2
v_Billiards_g04_c03.avi,267,0,266,2
v_Billiards_g04_c04.avi,278,0,277,2
v_Billiards_g04_c05.avi,233,0,232,2
v_Billiards_g04_c06.avi,296,0,295,2
v_Billiards_g04_c07.avi,190,0,189,2
v_Billiards_g05_c01.avi,364,0,363,2
v_Billiards_g05_c02.avi,480,0,479,2
v_Billiards_g05_c03.avi,591,0,590,2
v_Billiards_g05_c04.avi,373,0,372,2
v_Billiards_g05_c05.avi,302,0,301,2
v_Billiards_g05_c06.avi,358,0,357,2
v_Billiards_g06_c01.avi,250,0,249,2
v_Billiards_g06_c02.avi,345,0,344,2
v_Billiards_g06_c03.avi,369,0,368,2
v_Billiards_g06_c04.avi,298,0,297,2
v_Billiards_g06_c05.avi,260,0,259,2
v_Billiards_g07_c01.avi,315,0,314,2
v_Billiards_g07_c02.avi,257,0,256,2
v_Billiards_g07_c03.avi,272,0,271,2
v_Billiards_g07_c04.avi,280,0,279,2
v_Billiards_g08_c01.avi,318,0,317,2
v_Billiards_g08_c02.avi,352,0,351,2
v_Billiards_g08_c03.avi,318,0,317,2
v_Billiards_g08_c04.avi,195,0,194,2
v_Billiards_g08_c05.avi,322,0,321,2
v_Billiards_g08_c06.avi,329,0,328,2
v_Billiards_g09_c01.avi,219,0,218,2
v_Billiards_g09_c02.avi,368,0,367,2
v_Billiards_g09_c03.avi,208,0,207,2
v_Billiards_g09_c04.avi,286,0,285,2
v_Billiards_g09_c05.avi,241,0,240,2
v_Billiards_g09_c06.avi,221,0,220,2
v_Billiards_g09_c07.avi,216,0,215,2
v_Billiards_g10_c01.avi,333,0,332,2
v_Billiards_g10_c02.avi,336,0,335,2
v_Billiards_g10_c03.avi,354,0,353,2
v_Billiards_g10_c04.avi,343,0,342,2
v_Billiards_g10_c05.avi,326,0,325,2
v_Billiards_g11_c01.avi,255,0,254,2
v_Billiards_g11_c02.avi,240,0,239,2
v_Billiards_g11_c03.avi,249,0,248,2
v_Billiards_g11_c04.avi,289,0,288,2
v_Billiards_g11_c05.avi,317,0,316,2
v_Billiards_g11_c06.avi,366,0,365,2
v_Billiards_g11_c07.avi,280,0,279,2
v_Billiards_g12_c01.avi,330,0,329,2
v_Billiards_g12_c02.avi,303,0,302,2
v_Billiards_g12_c03.avi,427,0,426,2
v_Billiards_g12_c04.avi,234,0,233,2
v_Billiards_g12_c05.avi,141,0,140,2
v_Billiards_g12_c06.avi,222,0,221,2
v_Billiards_g12_c07.avi,371,0,370,2
v_Billiards_g13_c01.avi,237,0,236,2
v_Billiards_g13_c02.avi,286,0,285,2
v_Billiards_g13_c03.avi,297,0,296,2
v_Billiards_g13_c04.avi,244,0,243,2
v_Billiards_g13_c05.avi,240,0,239,2
v_Billiards_g13_c06.avi,299,0,298,2
v_Billiards_g13_c07.avi,294,0,293,2
v_Billiards_g14_c01.avi,272,0,271,2
v_Billiards_g14_c02.avi,258,0,257,2
v_Billiards_g14_c03.avi,229,0,228,2
v_Billiards_g14_c04.avi,233,0,232,2
v_Billiards_g14_c05.avi,294,0,293,2
v_Billiards_g14_c06.avi,292,0,291,2
v_Billiards_g14_c07.avi,201,0,200,2
v_Billiards_g15_c01.avi,329,0,328,2
v_Billiards_g15_c02.avi,270,0,269,2
v_Billiards_g15_c03.avi,235,0,234,2
v_Billiards_g15_c04.avi,269,0,268,2
v_Billiards_g15_c05.avi,245,0,244,2
v_Billiards_g15_c06.avi,297,0,296,2
v_Billiards_g15_c07.avi,333,0,332,2
v_Billiards_g16_c01.avi,237,0,236,2
v_Billiards_g16_c02.avi,224,0,223,2
v_Billiards_g16_c03.avi,257,0,256,2
v_Billiards_g16_c04.avi,293,0,292,2
v_Billiards_g16_c05.avi,404,0,403,2
v_Billiards_g17_c01.avi,274,0,273,2
v_Billiards_g17_c02.avi,273,0,272,2
v_Billiards_g17_c03.avi,401,0,400,2
v_Billiards_g17_c04.avi,295,0,294,2
v_Billiards_g17_c05.avi,339,0,338,2
v_Billiards_g18_c01.avi,145,0,144,2
v_Billiards_g18_c02.avi,246,0,245,2
v_Billiards_g18_c03.avi,180,0,179,2
v_Billiards_g18_c04.avi,216,0,215,2
v_Billiards_g18_c05.avi,177,0,176,2
v_Billiards_g18_c06.avi,241,0,240,2
v_Billiards_g18_c07.avi,259,0,258,2
v_Billiards_g19_c01.avi,287,0,286,2
v_Billiards_g19_c02.avi,311,0,310,2
v_Billiards_g19_c03.avi,211,0,210,2
v_Billiards_g19_c04.avi,91,0,90,2
v_Billiards_g19_c05.avi,378,0,377,2
v_Billiards_g19_c06.avi,248,0,247,2
v_Billiards_g19_c07.avi,381,0,380,2
v_Billiards_g20_c01.avi,292,0,291,2
v_Billiards_g20_c02.avi,289,0,288,2
v_Billiards_g20_c03.avi,228,0,227,2
v_Billiards_g20_c04.avi,216,0,215,2
v_Billiards_g21_c01.avi,257,0,256,2
v_Billiards_g21_c02.avi,305,0,304,2
v_Billiards_g21_c03.avi,451,0,450,2
v_Billiards_g21_c04.avi,241,0,240,2
v_Billiards_g21_c05.avi,361,0,360,2
v_Billiards_g21_c06.avi,265,0,264,2
v_Billiards_g21_c07.avi,230,0,229,2
v_Billiards_g22_c01.avi,186,0,185,2
v_Billiards_g22_c02.avi,165,0,164,2
v_Billiards_g22_c03.avi,293,0,292,2
v_Billiards_g22_c04.avi,175,0,174,2
v_Billiards_g22_c05.avi,133,0,132,2
v_Billiards_g23_c01.avi,308,0,307,2
v_Billiards_g23_c02.avi,318,0,317,2
v_Billiards_g23_c03.avi,289,0,288,2
v_Billiards_g23_c04.avi,345,0,344,2
v_Billiards_g24_c01.avi,200,0,199,2
v_Billiards_g24_c02.avi,255,0,254,2
v_Billiards_g24_c03.avi,302,0,301,2
v_Billiards_g24_c04.avi,317,0,316,2
v_Billiards_g24_c05.avi,234,0,233,2
v_Billiards_g24_c06.avi,278,0,277,2
v_Billiards_g25_c01.avi,191,0,190,2
v_Billiards_g25_c02.avi,271,0,270,2
v_Billiards_g25_c03.avi,240,0,239,2
v_Billiards_g25_c04.avi,294,0,293,2
v_Billiards_g25_c05.avi,296,0,295,2
v_Billiards_g25_c06.avi,306,0,305,2
v_Billiards_g25_c07.avi,250,0,249,2
v_CleanAndJerk_g01_c01.avi,99,0,98,3
v_CleanAndJerk_g01_c02.avi,112,0,111,3
v_CleanAndJerk_g01_c03.avi,123,0,122,3
v_CleanAndJerk_g01_c04.avi,118,0,117,3
v_CleanAndJerk_g01_c05.avi,120,0,119,3
v_CleanAndJerk_g02_c01.avi,102,0,101,3
v_CleanAndJerk_g02_c02.avi,244,0,243,3
v_CleanAndJerk_g02_c03.avi,210,0,209,3
v_CleanAndJerk_g02_c04.avi,292,0,291,3
v_CleanAndJerk_g03_c01.avi,171,0,170,3
v_CleanAndJerk_g03_c02.avi,253,0,252,3
v_CleanAndJerk_g03_c03.avi,275,0,274,3
v_CleanAndJerk_g03_c04.avi,292,0,291,3
v_CleanAndJerk_g03_c05.avi,237,0,236,3
v_CleanAndJerk_g03_c06.avi,245,0,244,3
v_CleanAndJerk_g04_c01.avi,142,0,141,3
v_CleanAndJerk_g04_c02.avi,236,0,235,3
v_CleanAndJerk_g04_c03.avi,145,0,144,3
v_CleanAndJerk_g04_c04.avi,151,0,150,3
v_CleanAndJerk_g04_c05.avi,236,0,235,3
v_CleanAndJerk_g05_c01.avi,90,0,89,3
v_CleanAndJerk_g05_c02.avi,145,0,144,3
v_CleanAndJerk_g05_c03.avi,145,0,144,3
v_CleanAndJerk_g05_c04.avi,205,0,204,3
v_CleanAndJerk_g06_c01.avi,189,0,188,3
v_CleanAndJerk_g06_c02.avi,193,0,192,3
v_CleanAndJerk_g06_c03.avi,100,0,99,3
v_CleanAndJerk_g06_c04.avi,245,0,244,3
v_CleanAndJerk_g07_c01.avi,227,0,226,3
v_CleanAndJerk_g07_c02.avi,303,0,302,3
v_CleanAndJerk_g07_c03.avi,227,0,226,3
v_CleanAndJerk_g07_c04.avi,284,0,283,3
v_CleanAndJerk_g07_c05.avi,189,0,188,3
v_CleanAndJerk_g08_c01.avi,235,0,234,3
v_CleanAndJerk_g08_c02.avi,106,0,105,3
v_CleanAndJerk_g08_c03.avi,109,0,108,3
v_CleanAndJerk_g08_c04.avi,277,0,276,3
v_CleanAndJerk_g09_c01.avi,252,0,251,3
v_CleanAndJerk_g09_c02.avi,231,0,230,3
v_CleanAndJerk_g09_c03.avi,231,0,230,3
v_CleanAndJerk_g09_c04.avi,231,0,230,3
v_CleanAndJerk_g10_c01.avi,193,0,192,3
v_CleanAndJerk_g10_c02.avi,183,0,182,3
v_CleanAndJerk_g10_c03.avi,203,0,202,3
v_CleanAndJerk_g10_c04.avi,260,0,259,3
v_CleanAndJerk_g11_c01.avi,206,0,205,3
v_CleanAndJerk_g11_c02.avi,301,0,300,3
v_CleanAndJerk_g11_c03.avi,319,0,318,3
v_CleanAndJerk_g11_c04.avi,206,0,205,3
v_CleanAndJerk_g12_c01.avi,165,0,164,3
v_CleanAndJerk_g12_c02.avi,99,0,98,3
v_CleanAndJerk_g12_c03.avi,124,0,123,3
v_CleanAndJerk_g12_c04.avi,135,0,134,3
v_CleanAndJerk_g12_c05.avi,135,0,134,3
v_CleanAndJerk_g12_c06.avi,150,0,149,3
v_CleanAndJerk_g12_c07.avi,150,0,149,3
v_CleanAndJerk_g13_c01.avi,80,0,79,3
v_CleanAndJerk_g13_c02.avi,102,0,101,3
v_CleanAndJerk_g13_c03.avi,113,0,112,3
v_CleanAndJerk_g13_c04.avi,286,0,285,3
v_CleanAndJerk_g14_c01.avi,189,0,188,3
v_CleanAndJerk_g14_c02.avi,225,0,224,3
v_CleanAndJerk_g14_c03.avi,201,0,200,3
v_CleanAndJerk_g14_c04.avi,344,0,343,3
v_CleanAndJerk_g14_c05.avi,174,0,173,3
v_CleanAndJerk_g14_c06.avi,225,0,224,3
v_CleanAndJerk_g15_c01.avi,89,0,88,3
v_CleanAndJerk_g15_c02.avi,82,0,81,3
v_CleanAndJerk_g15_c03.avi,164,0,163,3
v_CleanAndJerk_g15_c04.avi,110,0,109,3
v_CleanAndJerk_g16_c01.avi,103,0,102,3
v_CleanAndJerk_g16_c02.avi,101,0,100,3
v_CleanAndJerk_g16_c03.avi,95,0,94,3
v_CleanAndJerk_g16_c04.avi,105,0,104,3
v_CleanAndJerk_g17_c01.avi,87,0,86,3
v_CleanAndJerk_g17_c02.avi,116,0,115,3
v_CleanAndJerk_g17_c03.avi,137,0,136,3
v_CleanAndJerk_g17_c04.avi,164,0,163,3
v_CleanAndJerk_g18_c01.avi,229,0,228,3
v_CleanAndJerk_g18_c02.avi,244,0,243,3
v_CleanAndJerk_g18_c03.avi,226,0,225,3
v_CleanAndJerk_g18_c04.avi,226,0,225,3
v_CleanAndJerk_g19_c01.avi,289,0,288,3
v_CleanAndJerk_g19_c02.avi,228,0,227,3
v_CleanAndJerk_g19_c03.avi,239,0,238,3
v_CleanAndJerk_g19_c04.avi,322,0,321,3
v_CleanAndJerk_g20_c01.avi,147,0,146,3
v_CleanAndJerk_g20_c02.avi,281,0,280,3
v_CleanAndJerk_g20_c03.avi,162,0,161,3
v_CleanAndJerk_g20_c04.avi,331,0,330,3
v_CleanAndJerk_g20_c05.avi,273,0,272,3
v_CleanAndJerk_g20_c06.avi,370,0,369,3
v_CleanAndJerk_g21_c01.avi,100,0,99,3
v_CleanAndJerk_g21_c02.avi,94,0,93,3
v_CleanAndJerk_g21_c03.avi,119,0,118,3
v_CleanAndJerk_g21_c04.avi,113,0,112,3
v_CleanAndJerk_g22_c01.avi,233,0,232,3
v_CleanAndJerk_g22_c02.avi,287,0,286,3
v_CleanAndJerk_g22_c03.avi,271,0,270,3
v_CleanAndJerk_g22_c04.avi,241,0,240,3
